title,company,location,date_posted,job_type,job_url,country,source
Senior Cybersecurity - Penetration Tester,Advansys,"Nasr City, Cairo, Egypt",2026-02-15,Not Specified,https://www.linkedin.com/jobs/view/4373287565,Egypt,LinkedIn
Frontend Engineer,GiveCard,Not Specified,2026-02-15,Not Specified,https://www.linkedin.com/jobs/view/4373295963,United States,LinkedIn
Cloud Expert,Forvis Mazars in Qatar,Not Specified,2026-02-15,Not Specified,https://www.linkedin.com/jobs/view/4373505849,Qatar,LinkedIn
Senior Frontend Developer,Mondia,"Cairo, Cairo, Egypt",2026-02-15,Not Specified,https://www.linkedin.com/jobs/view/4384582952,Egypt,LinkedIn
FrontEnd Engineer - Angular,Fathom.io,"Dhahran, Eastern, Saudi Arabia",2026-02-15,Not Specified,https://www.linkedin.com/jobs/view/4364724010,Saudi Arabia,LinkedIn
Senior Manager Digital Products Growth & Engagement,Esports Foundation,"Riyadh, Riyadh, Saudi Arabia",2026-02-15,Not Specified,https://www.linkedin.com/jobs/view/4373276871,Saudi Arabia,LinkedIn
IOT Expert,Forvis Mazars in Qatar,Not Specified,2026-02-15,Not Specified,https://www.linkedin.com/jobs/view/4373521334,Qatar,LinkedIn
Sr. Cybersecurity Engineer,Tamkeen Technologies,"Riyadh, Riyadh, Saudi Arabia",2026-02-15,Not Specified,https://www.linkedin.com/jobs/view/4384871104,Saudi Arabia,LinkedIn
Senior Frontend Developer,Advansys,"مدينة نصر, C, EG",2026-02-15,Not Specified,https://eg.indeed.com/viewjob?jk=550c3ce49121306d,Egypt,Indeed
Senior Frontend Developer,Advansys ME,"مدينة نصر, C, EG",2026-02-15,Not Specified,https://eg.indeed.com/viewjob?jk=c283d3bed30f545a,Egypt,Indeed
Chief Executive Officer (CEO) - AIVM Blockchain - Middle East,ChainGPT,AE,2026-02-14,fulltime,https://ae.indeed.com/viewjob?jk=8fcf422313e7d1b2,UAE,Indeed
Hybrid Mobile App Developer,VaporVM,"Dubai, DU, AE",2026-02-14,Not Specified,https://ae.indeed.com/viewjob?jk=213aba52c404c836,UAE,Indeed
System Administrator,Swedish Space Corporation,"Noordwijk, ZH, NL",2026-02-14,fulltime,https://nl.indeed.com/viewjob?jk=2e0f068608bd80f9,Netherlands,Indeed
Linux Systems Software Developer- HP Wolf Security,HP,"Cambridge, ENG, GB",2026-02-14,fulltime,https://uk.indeed.com/viewjob?jk=0388f33d70454183,United Kingdom,Indeed
Full Stack Developer,VaporVM,"Dubai, DU, AE",2026-02-14,Not Specified,https://ae.indeed.com/viewjob?jk=919ddf1d1301188b,UAE,Indeed
Chief Executive Officer (CEO) - AIVM Blockchain - Europe,ChainGPT,NL,2026-02-14,fulltime,https://nl.indeed.com/viewjob?jk=360d9a0e97e98acb,Netherlands,Indeed
Chief Executive Officer (CEO) - AIVM Blockchain - Europe,ChainGPT,DE,2026-02-14,fulltime,https://de.indeed.com/viewjob?jk=bd2c462c287c407e,Germany,Indeed
Architectural Design Reviewer,ALPIN LIMITED,"الرياض, S01, SA",2026-02-14,Not Specified,https://sa.indeed.com/viewjob?jk=5459bb52f813ba74,Saudi Arabia,Indeed
UI/UX Designer (f/m/d) - Remote in Germany,Synera,Not Specified,2026-02-14,Not Specified,https://www.linkedin.com/jobs/view/4384322745,Germany,LinkedIn
IT Administrator,Al Rayes Laundry & Dry Cleaning,"Doha, DAW, QA",2026-02-14,fulltime,https://qa.indeed.com/viewjob?jk=d2bf7c195a3de6d2,Qatar,Indeed
Senior Product Designer,mylo,"Cairo, Cairo, Egypt",2026-02-14,Not Specified,https://www.linkedin.com/jobs/view/4384157606,Egypt,LinkedIn
Frontend Developer,Elektramat B.V.,Not Specified,2026-02-14,Not Specified,https://www.linkedin.com/jobs/view/4364436171,Netherlands,LinkedIn
Business Analyst,Keylane,"Utrecht, Utrecht, Netherlands",2026-02-14,Not Specified,https://www.linkedin.com/jobs/view/4384138861,Netherlands,LinkedIn
Software Engineer - Go - Container Images,Canonical,"Dubai, Dubai, United Arab Emirates",2026-02-14,Not Specified,https://www.linkedin.com/jobs/view/4364504430,UAE,LinkedIn
Senior DevOps Engineer (Berlin/hybrid),ETERNO,"Berlin, Berlin, Germany",2026-02-14,Not Specified,https://www.linkedin.com/jobs/view/4372076685,Germany,LinkedIn
UI/UX Designer,Elektramat B.V.,Not Specified,2026-02-14,Not Specified,https://www.linkedin.com/jobs/view/4364512631,Netherlands,LinkedIn
Senior Software Design Quality Engineer - AI,Philips,"Best, NB, NL",2026-02-14,fulltime,https://nl.indeed.com/viewjob?jk=b6764c4c7fd6f984,Netherlands,Indeed
Data Scientist Lead,EVA pharma,"Giza, Al Jizah, Egypt",2026-02-13,Not Specified,https://www.linkedin.com/jobs/view/4372721215,Egypt,LinkedIn
Front end Developer,Yellowtail Conclusion,"Naarden, North Holland, Netherlands",2026-02-13,Not Specified,https://www.linkedin.com/jobs/view/4383781196,Netherlands,LinkedIn
Graduate Frontend Engineer,Acre,"London, England, UK",2026-02-13,Not Specified,https://www.linkedin.com/jobs/view/4371595497,United Kingdom,LinkedIn
Qualification & Test Engineer,Nearfield Instruments,"Rotterdam, South Holland, Netherlands",2026-02-13,Not Specified,https://www.linkedin.com/jobs/view/4383487704,Netherlands,LinkedIn
Ervaren back-end developer,Antea Group Nederland,"Almere, Flevoland, Netherlands",2026-02-13,Not Specified,https://www.linkedin.com/jobs/view/4372224878,Netherlands,LinkedIn
UX Designer (m/w/d),German UPA,"Magdeburg, Saxony-Anhalt, Germany",2026-02-13,Not Specified,https://www.linkedin.com/jobs/view/4372246828,Germany,LinkedIn
Cloud & DevOps Engineer (m/w/d),ilum:e informatik AG,"Mainz, Rhineland-Palatinate, Germany",2026-02-13,Not Specified,https://www.linkedin.com/jobs/view/4382032397,Germany,LinkedIn
Data Engineer,Deeplight AI,"Dubai, Dubai, United Arab Emirates",2026-02-13,Not Specified,https://www.linkedin.com/jobs/view/4383716434,UAE,LinkedIn
Senior Pre-Sales Engineer,Delinea,"Dubai, DU, AE",2026-02-13,fulltime,https://ae.indeed.com/viewjob?jk=a80d582c4640eb6e,UAE,Indeed
Senior Product Designer,eBay,"Toronto, ON, CA",2026-02-13,fulltime,https://ca.indeed.com/viewjob?jk=0b6e4f86e98ee409,Canada,Indeed
Business Development Intern / CertiK Ambassador,CertiK,"Dubai, DU, AE",2026-02-13,internship,https://ae.indeed.com/viewjob?jk=e9127489e640a73b,UAE,Indeed
Mobile Development Software Engineer.,RoboVics,"القاهرة, C, EG",2026-02-13,fulltime,https://eg.indeed.com/viewjob?jk=27e8d371efd9ad3b,Egypt,Indeed
Web Development Software Engineer.,RoboVics,"القاهرة, C, EG",2026-02-13,fulltime,https://eg.indeed.com/viewjob?jk=8657a79bb87e02fd,Egypt,Indeed
Senior Frontend Developer (100% remote),Tether Operations Limited,"London, ENG, GB",2026-02-13,fulltime,https://uk.indeed.com/viewjob?jk=4aefa864a3a1b1dc,United Kingdom,Indeed
Staff Blockchain Data Scientist,Tools for Humanity,"München, BY, DE",2026-02-13,fulltime,https://de.indeed.com/viewjob?jk=6e6d7801d6f47134,Germany,Indeed
Content Designer for Customer Service,inDriver,EG,2026-02-13,Not Specified,https://eg.indeed.com/viewjob?jk=9c3a385d9baacb11,Egypt,Indeed
AI Developer,GoSpooky,"Amsterdam Zuid, NH, NL",2026-02-13,parttime,https://nl.indeed.com/viewjob?jk=49cfa310c5d13ddd,Netherlands,Indeed
Product Owner (w/m/d) für KI-Projekte - mit Projektmanagement-Erfahrung,Right Search,"München, BY, DE",2026-02-13,fulltime,https://de.indeed.com/viewjob?jk=d2130f9c8a0a97a1,Germany,Indeed
Senior UX Researcher,eBay,"Toronto, ON, CA",2026-02-13,fulltime,https://ca.indeed.com/viewjob?jk=7d0f88f8062f0b0f,Canada,Indeed
Senior Customer Success Manager (Middle East),FILIGRAN,"الرياض, S01, SA",2026-02-13,fulltime,https://sa.indeed.com/viewjob?jk=f6aa80b3705bcaac,Saudi Arabia,Indeed
Voice AI Engineer (Mid/Senior),Lucidya | لوسيديا,Not Specified,2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4371848028,Kuwait,LinkedIn
Voice AI Engineer (Mid/Senior),Lucidya | لوسيديا,Not Specified,2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4371826873,Qatar,LinkedIn
Business Development Manager,VALD,Not Specified,2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4371875896,Kuwait,LinkedIn
Cloud DevOps Engineer (D|XK),CloudAstro,"Munich, Bavaria, Germany",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4363981966,Germany,LinkedIn
Voice AI Engineer (Mid/Senior),Lucidya | لوسيديا,Not Specified,2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4371843523,Egypt,LinkedIn
Business Development Manager,VALD,"Doha, Doha, Qatar",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4371882738,Qatar,LinkedIn
Process Engineer - Fluid Catalytic Cracking - Refinery Experience Only,aramcoservices,SA,2026-02-12,Not Specified,https://sa.indeed.com/viewjob?jk=6a97655b8fd8c011,Saudi Arabia,Indeed
Digital Marketing Specialist,tabarak holding,"الرياض, S01, SA",2026-02-12,Not Specified,https://sa.indeed.com/viewjob?jk=3276577e6e681344,Saudi Arabia,Indeed
Digital Account Manager,Ethos interactive,"الرياض, S01, SA",2026-02-12,fulltime,https://sa.indeed.com/viewjob?jk=be75eb76421754d1,Saudi Arabia,Indeed
"Graduate Area Manager, (KSA National), Amazon Now",Amazon.com,SA,2026-02-12,fulltime,https://sa.indeed.com/viewjob?jk=3e85e1ff1ebcfe64,Saudi Arabia,Indeed
Principal Support Engineer (2 Openings),Ingram Micro,"Mississauga, ON, CA",2026-02-12,fulltime,https://ca.indeed.com/viewjob?jk=ec6c3a62d4f710c6,Canada,Indeed
Graphic Designer,Elevate,"الرياض, S01, SA",2026-02-12,Not Specified,https://sa.indeed.com/viewjob?jk=a6873245ae734ec3,Saudi Arabia,Indeed
Test Automation Engineer (Playwright),Expleo Group,"القاهرة, C, EG",2026-02-12,Not Specified,https://eg.indeed.com/viewjob?jk=fca738c13b0b317d,Egypt,Indeed
"Graduate Area Manager, (KSA National), Amazon Now",Amazon.com,"الدمام, S04, SA",2026-02-12,fulltime,https://sa.indeed.com/viewjob?jk=2fa6bbdef64cf9e3,Saudi Arabia,Indeed
Analytics Engineer,Coolblue,"Rotterdam, ZH, NL",2026-02-12,fulltime,https://nl.indeed.com/viewjob?jk=f78df2e33f67c64f,Netherlands,Indeed
Senior Frontend Engineer,JUSTLIFE,"Dubai, DU, AE",2026-02-12,fulltime,https://ae.indeed.com/viewjob?jk=771e19fc8d3ee5b2,UAE,Indeed
WebMethods Developer- 2 Month Only,Muller's Solutions,"الرياض, S01, SA",2026-02-12,Not Specified,https://sa.indeed.com/viewjob?jk=01c02fb3909635eb,Saudi Arabia,Indeed
Senior DevOps Engineer,blnk,"Giza, Al Jizah, Egypt",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4381714319,Egypt,LinkedIn
Administrator - Field Services,Microland,SA,2026-02-12,Not Specified,https://sa.indeed.com/viewjob?jk=8860484f533452e5,Saudi Arabia,Indeed
AWS Solutions Architect - Kuwait Nationals,Amazon Web Services,KW,2026-02-12,fulltime,https://kw.indeed.com/viewjob?jk=72dabb70c4aff49c,Kuwait,Indeed
Store Manager,Loewe,"Kuwait City, KU, KW",2026-02-12,fulltime,https://kw.indeed.com/viewjob?jk=f94319098ad4b7e8,Kuwait,Indeed
Backend Engineer - Django,blnk,"Giza, Al Jizah, Egypt",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4381706704,Egypt,LinkedIn
Frontend Developer (m/w/d),secunet Security Networks AG,Not Specified,2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4363950136,Germany,LinkedIn
Senior Software Developer (m/w/d) - Mobile Security (Android/iOS),secunet Security Networks AG,"Munich, Bavaria, Germany",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4363930938,Germany,LinkedIn
Senior Backend Engineer- Python,blnk,"Giza, Al Jizah, Egypt",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4381711434,Egypt,LinkedIn
Frontend Developer,Topicus,"Deventer, Overijssel, Netherlands",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4371873783,Netherlands,LinkedIn
Senior Frontend Engineer,Justlife,"Dubai, Dubai, United Arab Emirates",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4371888075,UAE,LinkedIn
Senior DeFi Engineer - General (with Blockchain Experience),Autheo,"Cheyenne, WY",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4364111175,United States,LinkedIn
IOS Software Developer,JSM Consulting Inc.,"Albany, NY",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4371818807,United States,LinkedIn
Junior System Administrator,ASAPCLOUD,"Houten, Utrecht, Netherlands",2026-02-12,Not Specified,https://www.linkedin.com/jobs/view/4372122164,Netherlands,LinkedIn
Sales Account Manager - Lenovo ISG,Ingram Micro,"الرياض, S01, SA",2026-02-11,fulltime,https://sa.indeed.com/viewjob?jk=f40b5ae64006f561,Saudi Arabia,Indeed
Graphic Designer,Brill Creations,"Doha, DAW, QA",2026-02-11,"fulltime, internship",https://qa.indeed.com/viewjob?jk=c1b0eeaddc4bd08a,Qatar,Indeed
Tech Lead (AI + Full Stack/ Python) - Hands-On Builder,Yalent,"القاهرة, C, EG",2026-02-11,Not Specified,https://eg.indeed.com/viewjob?jk=5ca138d5f372a929,Egypt,Indeed
"ETIC, AI Engineer - Manager",PwC,"القاهرة, C, EG",2026-02-11,fulltime,https://eg.indeed.com/viewjob?jk=86bd6ceaf1b01af6,Egypt,Indeed
"Business Intelligence Engineer, Rapid & Rural Logistics (R2L)",Amazon.com,"New York, NY, US",2026-02-11,fulltime,https://www.indeed.com/viewjob?jk=622d8d0b141f06f2,United States,Indeed
"Business Intelligence Engineer, Rapid & Rural Logistics (R2L)",Amazon.com,"Bellevue, WA, US",2026-02-11,fulltime,https://www.indeed.com/viewjob?jk=5f84993143b99a48,United States,Indeed
QA Engineer (Chinese Speaking),Astra Tech,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371115041,UAE,LinkedIn
Senior Data Analyst - Marketing,Improvado,Not Specified,2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371219975,Canada,LinkedIn
Senior Full-Stack Software Developer,VerSprite Cybersecurity,"Berlin, Germany",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371628161,Germany,LinkedIn
AWS Devops Engineer,Accord Technologies Inc,"New York, NY",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371496612,United States,LinkedIn
Data Analyst - Junior level,Tarmeez Capital | ترميز المالية,"Riyadh, Riyadh, Saudi Arabia",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371181649,Saudi Arabia,LinkedIn
Senior Data Scientist,b_labs,"Cairo, Cairo, Egypt",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4382644221,Egypt,LinkedIn
用户研究经理,TAQAR CONSULTING CO LLC,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371153514,UAE,LinkedIn
产品经理,TAQAR CONSULTING CO LLC,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371144911,UAE,LinkedIn
AI/ML Engineer,VML,"Cairo, Cairo, Egypt",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371409459,Egypt,LinkedIn
"iOS Engineer, App Analysis","Data Theorem, Inc.","Calgary, Alberta, Canada",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4381226227,Canada,LinkedIn
Senior Linux Administrator,Ignite IT,"Suitland, MD",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371443884,United States,LinkedIn
Senior DevOps/Infrastructure Engineer,Thndr,"Cairo, Cairo, Egypt",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371604089,Egypt,LinkedIn
Sustainability Data Analyst,Henkel,"Cairo, Cairo, Egypt",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4145128935,Egypt,LinkedIn
"Senior Product Manager, Creators",CrowdRiff,Not Specified,2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4371170380,Canada,LinkedIn
Senior Product Designer,b_labs,"Cairo, Cairo, Egypt",2026-02-11,Not Specified,https://www.linkedin.com/jobs/view/4382683257,Egypt,LinkedIn
AI Strategist,Projective Group,"Amsterdam Oost, NH, NL",2026-02-10,fulltime,https://nl.indeed.com/viewjob?jk=ffd01d10df72c102,Netherlands,Indeed
Sr. Golang Developer,Drivys,"Abu Dhabi, AZ, AE",2026-02-10,fulltime,https://ae.indeed.com/viewjob?jk=b63af3defdb04d2b,UAE,Indeed
Mobile Architect (Mobile Apps),Luxoft,"Dubai, DU, AE",2026-02-10,Not Specified,https://ae.indeed.com/viewjob?jk=3c1852403b74ba49,UAE,Indeed
Inside Solutions Engineer,BeyondTrust,"القاهرة, C, EG",2026-02-10,Not Specified,https://eg.indeed.com/viewjob?jk=4f18122b90c816df,Egypt,Indeed
"Manager, Sales Engineering, Saudi Arabia",Proofpoint,"الرياض, S01, SA",2026-02-10,fulltime,https://sa.indeed.com/viewjob?jk=8916cd0ded9b2bcb,Saudi Arabia,Indeed
Web Developer,Big Ticket,"Abu Dhabi, AZ, AE",2026-02-10,Not Specified,https://ae.indeed.com/viewjob?jk=c1e2f2646df64070,UAE,Indeed
"Senior Flagship Manager, Germany",Tools for Humanity,"München, BY, DE",2026-02-10,fulltime,https://de.indeed.com/viewjob?jk=2399d207043547ec,Germany,Indeed
IT Engineer,聯發科技,EG,2026-02-10,Not Specified,https://eg.indeed.com/viewjob?jk=69f2bdd6b2a85e26,Egypt,Indeed
Senior DevOps Engineer,Tabby,"الرياض, S01, SA",2026-02-10,fulltime,https://sa.indeed.com/viewjob?jk=0865b64896fc2165,Saudi Arabia,Indeed
"Quality & Test Automation Engineer, Valeo Service",Valeo,"القاهرة, C, EG",2026-02-10,fulltime,https://eg.indeed.com/viewjob?jk=381876bbe75411f1,Egypt,Indeed
Senior Backend Developer / Software Architect (Go / Java),Nile Bits,"القاهرة, C, EG",2026-02-10,fulltime,https://eg.indeed.com/viewjob?jk=31dfc387ce46bcd1,Egypt,Indeed
Mobile Architect (Mobile Apps),Luxoft,"القاهرة, C, EG",2026-02-10,Not Specified,https://eg.indeed.com/viewjob?jk=c74ddf20a186c935,Egypt,Indeed
Security Technical Architect,NTT DATA,"الرياض, S01, SA",2026-02-10,fulltime,https://sa.indeed.com/viewjob?jk=fd4042bc56e6064c,Saudi Arabia,Indeed
Security Technical Architect,NTT DATA,"الرياض, S01, SA",2026-02-10,fulltime,https://sa.indeed.com/viewjob?jk=c018b54c5e7d1d67,Saudi Arabia,Indeed
Full-Stack Engineer,Sapien,"New York, NY",2026-02-10,Not Specified,https://www.linkedin.com/jobs/view/4370924021,United States,LinkedIn
Mobile Engineer (SF),General Medicine,"San Francisco, CA",2026-02-10,Not Specified,https://www.linkedin.com/jobs/view/4371062500,United States,LinkedIn
Software Engineer (£50k + benefits),Manchester Digital,"Manchester, England, UK",2026-02-10,Not Specified,https://www.linkedin.com/jobs/view/4370656682,United Kingdom,LinkedIn
Business Intelligence Developer,CMS Distribution,"Harrogate, England, UK",2026-02-10,Not Specified,https://www.linkedin.com/jobs/view/4370652405,United Kingdom,LinkedIn
Cheminformatics Engineer,DaltonTx,"London, England, UK",2026-02-10,Not Specified,https://www.linkedin.com/jobs/view/4370973187,United Kingdom,LinkedIn
AI Engineer (mid-level/senior),Lucidya | لوسيديا,"Cairo, Cairo, Egypt",2026-02-10,Not Specified,https://www.linkedin.com/jobs/view/4370991380,Egypt,LinkedIn
Application Design Engineer - Dual Nationality Required,AIS,"مدينة نصر, C, EG",2026-02-10,fulltime,https://eg.indeed.com/viewjob?jk=b67fbba15f5c19c0,Egypt,Indeed
QA Mechanical Engineer - (Oil & Gas),SSC HR Solutions,"Dammam, Eastern, Saudi Arabia",2026-02-10,Not Specified,https://www.linkedin.com/jobs/view/4382368838,Saudi Arabia,LinkedIn
Account Technology,Microsoft,"جدة, S02, SA",2026-02-09,fulltime,https://sa.indeed.com/viewjob?jk=55ca2a8e71603095,Saudi Arabia,Indeed
Test & Commissioning Engineer – Signaling / CBTC @Siemens Mobility KSA,Siemens,"الرياض, S01, SA",2026-02-09,"fulltime, contract",https://sa.indeed.com/viewjob?jk=c50ed42b50b40f49,Saudi Arabia,Indeed
Web & App Product Specialist,Big Ticket,"Abu Dhabi, AZ, AE",2026-02-09,Not Specified,https://ae.indeed.com/viewjob?jk=8f987f91d283bb5d,UAE,Indeed
Senior DBA Engineer (PostgreSQL),Tabby,"الرياض, S01, SA",2026-02-09,fulltime,https://sa.indeed.com/viewjob?jk=becf1e2892258a35,Saudi Arabia,Indeed
IT Support Engineer,Hosuk Travel,"الرياض, S01, SA",2026-02-09,fulltime,https://sa.indeed.com/viewjob?jk=705c77c63cf80011,Saudi Arabia,Indeed
Microsoft Partner Development Manager - Dynamics,Ingram Micro,"Remote, GB",2026-02-09,fulltime,https://uk.indeed.com/viewjob?jk=c19c945ac588fd12,United Kingdom,Indeed
